year,province,battle,adjacent_battle,road_battle,lagged_battle,peace_years,neighbors,area,region_tousan,region_toukai,region_hokuriku,region_kinai,region_nankai,region_sanin,region_sanyou,region_saikai,terrain_ruggedness
1547,sagami,0,1,1,0,12,4,2002.77,0,1,0,0,0,0,0,0,184.31
1547,sanuki,0,1,1,0,7,2,1652.96,0,0,0,0,1,0,0,0,167.94
1547,satsuma,0,1,0,0,5,3,3539.38,0,0,0,0,0,0,0,1,154.55
1547,settsu,1,1,1,1,0,5,1380.59,0,0,0,1,0,0,0,0,131.81
1547,shima,0,0,0,0,81,1,343.43,0,1,0,0,0,0,0,0,100.57
1547,shimotsuke,0,1,0,1,1,4,6291.09,1,0,0,0,0,0,0,0,179.99
1547,shimousa,0,1,1,0,9,5,2833.68,0,1,0,0,0,0,0,0,15.3
1547,shinano,1,1,1,1,0,10,12083.18,1,0,0,0,0,0,0,0,350.72
1547,suo,0,1,1,0,77,3,3549.75,0,0,0,0,0,0,1,0,196.93
1547,suruga,0,1,1,0,2,5,3348.18,0,1,0,0,0,0,0,0,333.95
1547,tajima,0,1,1,0,43,4,2334.59,0,0,0,0,0,1,0,0,276.47
1547,tanba,0,1,1,1,1,7,2805.21,0,0,0,0,0,1,0,0,209.63
1547,tango,0,1,1,0,30,3,1352.15,0,0,0,0,0,1,0,0,201.56
1547,tosa,1,1,1,0,0,2,7174.71,0,0,0,0,1,0,0,0,319.07
1547,toutoumi,1,1,1,0,0,3,2979.13,0,1,0,0,0,0,0,0,235.65
1547,wakasa,0,1,0,0,21,4,904.47,0,0,1,0,0,0,0,0,276.13
1547,yamashiro,1,1,1,1,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
1547,yamato,0,1,1,1,1,5,3679.69,0,0,0,1,0,0,0,0,305.85
1548,aki,0,1,1,1,1,3,4313.56,0,0,0,0,0,0,1,0,229.41
1548,awa1,0,0,0,0,14,1,686.77,0,1,0,0,0,0,0,0,104.67
1548,awa2,0,1,0,0,82,3,4132.61,0,0,0,0,1,0,0,0,337.25
1548,bicchu,0,1,1,0,9,4,2638.75,0,0,0,0,0,0,1,0,184.23
1548,bingo,1,1,1,1,0,5,3715.59,0,0,0,0,0,0,1,0,166.73
1548,bizen,0,0,0,0,3,3,1820.08,0,0,0,0,0,0,1,0,145.03
1548,bungo,0,1,1,0,4,5,5401.68,0,0,0,0,0,0,0,1,210.23
1548,buzen,0,0,0,0,14,2,2103.64,0,0,0,0,0,0,0,1,177.36
1548,chikugo,0,1,1,0,14,4,1275.43,0,0,0,0,0,0,0,1,136.77
1548,chikuzen,0,1,1,0,15,4,2492.58,0,0,0,0,0,0,0,1,162.61
1548,dewa,0,1,0,1,1,2,18401.59,1,0,0,0,0,0,0,0,190.97
1548,ecchu,0,1,1,0,20,5,4246.09,0,0,1,0,0,0,0,0,325.31
1548,echigo,0,1,1,1,1,5,11515.81,0,0,1,0,0,0,0,0,242.35
1548,echizen,0,1,0,0,41,5,3298.5,0,0,1,0,0,0,0,0,273.09
1548,harima,0,1,1,0,5,6,4211.55,0,0,0,0,0,0,1,0,187.01
1548,hida,0,1,1,0,27,5,4195.8,1,0,0,0,0,0,0,0,385.48
1548,higo,0,1,0,0,5,4,7324.94,0,0,0,0,0,0,0,1,211.91
1548,hitachi,0,0,0,0,2,3,5562.37,0,1,0,0,0,0,0,0,72.34
1548,hizen,1,0,0,1,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1548,houki,0,1,0,0,8,5,2036.37,0,0,0,0,0,1,0,0,213.27
1548,hyuuga,1,1,1,1,0,4,8227.16,0,0,0,0,0,0,0,1,252.52
1548,iga,0,1,0,0,46,4,885.44,0,1,0,0,0,0,0,0,171.69
1548,inaba,0,0,0,0,7,4,1432.43,0,0,0,0,0,1,0,0,270.71
1548,ise,0,1,0,0,39,7,3506.41,0,1,0,0,0,0,0,0,201.76
1548,iwami,0,1,0,0,4,5,3760.11,0,0,0,0,0,1,0,0,217.38
1548,iyo,0,1,1,0,2,3,5461.32,0,0,0,0,1,0,0,0,316.54
1548,izu,0,0,0,0,55,2,1470.43,0,1,0,0,0,0,0,0,260.25
1548,izumi,0,1,1,0,2,3,738.87,0,0,0,1,0,0,0,0,131.45
1548,izumo,0,1,0,0,5,3,2687.53,0,0,0,0,0,1,0,0,155.56
1548,kaga,0,0,0,0,16,4,2171.04,0,0,1,0,0,0,0,0,248.98
1548,kai,0,1,0,0,7,4,4471.08,0,1,0,0,0,0,0,0,394.21
1548,kawachi,0,1,1,0,6,5,405.67,0,0,0,1,0,0,0,0,87.56
1548,kazusa,0,0,0,0,31,2,2583.24,0,1,0,0,0,0,0,0,44.8
1548,kii,0,0,0,0,27,4,5712.59,0,0,0,0,1,0,0,0,254.03
1548,kouzuke,0,1,1,0,17,6,6395.51,1,0,0,0,0,0,0,0,257.99
1548,mikawa,1,1,1,1,0,4,3370.87,0,1,0,0,0,0,0,0,153.71
1548,mimasaka,0,0,0,0,12,5,2570.88,0,0,0,0,0,0,1,0,217.15
1548,mino,0,1,1,1,1,7,7914.92,1,0,0,0,0,0,0,0,279.26
1548,musashi,0,1,0,1,1,5,5933.03,0,1,0,0,0,0,0,0,123.41
1548,mutsu,0,1,1,0,4,5,48432.08,1,0,0,0,0,0,0,0,183.43
1548,nagato,0,0,0,0,78,2,2372,0,0,0,0,0,0,1,0,173.88
1548,noto,0,0,0,0,82,2,2063.37,0,0,1,0,0,0,0,0,110.32
1548,osumi,1,1,1,0,0,2,3834.17,0,0,0,0,0,0,0,1,210.86
1548,oumi,0,1,1,0,10,7,3909.26,1,0,0,0,0,0,0,0,168.49
1548,owari,0,1,1,0,13,3,1751.16,0,1,0,0,0,0,0,0,29.4
1548,sagami,0,1,1,0,13,4,2002.77,0,1,0,0,0,0,0,0,184.31
1548,sanuki,0,0,0,0,8,2,1652.96,0,0,0,0,1,0,0,0,167.94
1548,satsuma,0,1,1,0,6,3,3539.38,0,0,0,0,0,0,0,1,154.55
1548,settsu,1,1,1,1,0,5,1380.59,0,0,0,1,0,0,0,0,131.81
1548,shima,0,0,0,0,82,1,343.43,0,1,0,0,0,0,0,0,100.57
1548,shimotsuke,0,0,0,0,2,4,6291.09,1,0,0,0,0,0,0,0,179.99
1548,shimousa,0,1,1,0,10,5,2833.68,0,1,0,0,0,0,0,0,15.3
1548,shinano,1,1,1,1,0,10,12083.18,1,0,0,0,0,0,0,0,350.72
1548,suo,0,1,1,0,78,3,3549.75,0,0,0,0,0,0,1,0,196.93
1548,suruga,0,1,1,0,3,5,3348.18,0,1,0,0,0,0,0,0,333.95
1548,tajima,0,0,0,0,44,4,2334.59,0,0,0,0,0,1,0,0,276.47
1548,tanba,0,1,1,0,2,7,2805.21,0,0,0,0,0,1,0,0,209.63
1548,tango,0,0,0,0,31,3,1352.15,0,0,0,0,0,1,0,0,201.56
1548,tosa,0,0,0,1,1,2,7174.71,0,0,0,0,1,0,0,0,319.07
1548,toutoumi,0,1,1,1,1,3,2979.13,0,1,0,0,0,0,0,0,235.65
1548,wakasa,0,0,0,0,22,4,904.47,0,0,1,0,0,0,0,0,276.13
1548,yamashiro,0,1,1,1,1,6,1038.34,0,0,0,1,0,0,0,0,151.14
1548,yamato,0,1,1,0,2,5,3679.69,0,0,0,1,0,0,0,0,305.85
1549,aki,0,1,1,0,2,3,4313.56,0,0,0,0,0,0,1,0,229.41
1549,awa1,0,0,0,0,15,1,686.77,0,1,0,0,0,0,0,0,104.67
1549,awa2,0,1,0,0,83,3,4132.61,0,0,0,0,1,0,0,0,337.25
1549,bicchu,0,1,1,0,10,4,2638.75,0,0,0,0,0,0,1,0,184.23
1549,bingo,1,0,0,1,0,5,3715.59,0,0,0,0,0,0,1,0,166.73
1549,bizen,1,0,0,0,0,3,1820.08,0,0,0,0,0,0,1,0,145.03
1549,bungo,0,1,1,0,5,5,5401.68,0,0,0,0,0,0,0,1,210.23
1549,buzen,0,0,0,0,15,2,2103.64,0,0,0,0,0,0,0,1,177.36
1549,chikugo,0,1,1,0,15,4,1275.43,0,0,0,0,0,0,0,1,136.77
1549,chikuzen,0,1,1,0,16,4,2492.58,0,0,0,0,0,0,0,1,162.61
1549,dewa,0,0,0,0,2,2,18401.59,1,0,0,0,0,0,0,0,190.97
1549,ecchu,0,1,0,0,21,5,4246.09,0,0,1,0,0,0,0,0,325.31
1549,echigo,0,1,1,0,2,5,11515.81,0,0,1,0,0,0,0,0,242.35
1549,echizen,0,0,0,0,42,5,3298.5,0,0,1,0,0,0,0,0,273.09
1549,harima,0,1,1,0,6,6,4211.55,0,0,0,0,0,0,1,0,187.01
1549,hida,0,1,0,0,28,5,4195.8,1,0,0,0,0,0,0,0,385.48
1549,higo,0,1,0,0,6,4,7324.94,0,0,0,0,0,0,0,1,211.91
1549,hitachi,0,1,0,0,3,3,5562.37,0,1,0,0,0,0,0,0,72.34
1549,hizen,0,0,0,1,1,2,4760.32,0,0,0,0,0,0,0,1,167.53
1549,houki,0,1,0,0,9,5,2036.37,0,0,0,0,0,1,0,0,213.27
1549,hyuuga,1,1,1,1,0,4,8227.16,0,0,0,0,0,0,0,1,252.52
1549,iga,0,0,0,0,47,4,885.44,0,1,0,0,0,0,0,0,171.69
1549,inaba,0,0,0,0,8,4,1432.43,0,0,0,0,0,1,0,0,270.71
1549,ise,0,1,1,0,40,7,3506.41,0,1,0,0,0,0,0,0,201.76
1549,iwami,0,1,0,0,5,5,3760.11,0,0,0,0,0,1,0,0,217.38
1549,iyo,0,1,1,0,3,3,5461.32,0,0,0,0,1,0,0,0,316.54
1549,izu,0,0,0,0,56,2,1470.43,0,1,0,0,0,0,0,0,260.25
1549,izumi,0,1,1,0,3,3,738.87,0,0,0,1,0,0,0,0,131.45
1549,izumo,0,1,0,0,6,3,2687.53,0,0,0,0,0,1,0,0,155.56
1549,kaga,0,0,0,0,17,4,2171.04,0,0,1,0,0,0,0,0,248.98
1549,kai,0,1,0,0,8,4,4471.08,0,1,0,0,0,0,0,0,394.21
1549,kawachi,0,1,1,0,7,5,405.67,0,0,0,1,0,0,0,0,87.56
1549,kazusa,0,0,0,0,32,2,2583.24,0,1,0,0,0,0,0,0,44.8
1549,kii,0,0,0,0,28,4,5712.59,0,0,0,0,1,0,0,0,254.03
1549,kouzuke,0,1,1,0,18,6,6395.51,1,0,0,0,0,0,0,0,257.99
1549,mikawa,1,1,1,1,0,4,3370.87,0,1,0,0,0,0,0,0,153.71
1549,mimasaka,0,1,0,0,13,5,2570.88,0,0,0,0,0,0,1,0,217.15
1549,mino,0,1,1,0,2,7,7914.92,1,0,0,0,0,0,0,0,279.26
1549,musashi,0,1,0,0,2,5,5933.03,0,1,0,0,0,0,0,0,123.41
1549,mutsu,0,1,1,0,5,5,48432.08,1,0,0,0,0,0,0,0,183.43
1549,nagato,0,0,0,0,79,2,2372,0,0,0,0,0,0,1,0,173.88
1549,noto,0,0,0,0,83,2,2063.37,0,0,1,0,0,0,0,0,110.32
1549,osumi,1,1,1,1,0,2,3834.17,0,0,0,0,0,0,0,1,210.86
1549,oumi,0,0,0,0,11,7,3909.26,1,0,0,0,0,0,0,0,168.49
1549,owari,1,1,1,0,0,3,1751.16,0,1,0,0,0,0,0,0,29.4
1549,sagami,0,0,0,0,14,4,2002.77,0,1,0,0,0,0,0,0,184.31
1549,sanuki,0,0,0,0,9,2,1652.96,0,0,0,0,1,0,0,0,167.94
1549,satsuma,0,1,1,0,7,3,3539.38,0,0,0,0,0,0,0,1,154.55
1549,settsu,1,0,0,1,0,5,1380.59,0,0,0,1,0,0,0,0,131.81
1549,shima,0,0,0,0,83,1,343.43,0,1,0,0,0,0,0,0,100.57
1549,shimotsuke,1,0,0,0,0,4,6291.09,1,0,0,0,0,0,0,0,179.99
1549,shimousa,0,1,0,0,11,5,2833.68,0,1,0,0,0,0,0,0,15.3
1549,shinano,1,1,0,1,0,10,12083.18,1,0,0,0,0,0,0,0,350.72
1549,suo,0,0,0,0,79,3,3549.75,0,0,0,0,0,0,1,0,196.93
1549,suruga,0,1,0,0,4,5,3348.18,0,1,0,0,0,0,0,0,333.95
1549,tajima,0,0,0,0,45,4,2334.59,0,0,0,0,0,1,0,0,276.47
1549,tanba,0,1,0,0,3,7,2805.21,0,0,0,0,0,1,0,0,209.63
1549,tango,0,0,0,0,32,3,1352.15,0,0,0,0,0,1,0,0,201.56
1549,tosa,1,0,0,0,0,2,7174.71,0,0,0,0,1,0,0,0,319.07
1549,toutoumi,0,1,1,0,2,3,2979.13,0,1,0,0,0,0,0,0,235.65
1549,wakasa,0,0,0,0,23,4,904.47,0,0,1,0,0,0,0,0,276.13
1549,yamashiro,0,1,1,0,2,6,1038.34,0,0,0,1,0,0,0,0,151.14
1549,yamato,0,0,0,0,3,5,3679.69,0,0,0,1,0,0,0,0,305.85
1550,aki,1,1,1,0,0,3,4313.56,0,0,0,0,0,0,1,0,229.41
1550,awa1,0,0,0,0,16,1,686.77,0,1,0,0,0,0,0,0,104.67
1550,awa2,0,1,0,0,84,3,4132.61,0,0,0,0,1,0,0,0,337.25
1550,bicchu,0,1,1,0,11,4,2638.75,0,0,0,0,0,0,1,0,184.23
1550,bingo,0,1,1,1,1,5,3715.59,0,0,0,0,0,0,1,0,166.73
1550,bizen,0,0,0,1,1,3,1820.08,0,0,0,0,0,0,1,0,145.03
1550,bungo,1,1,1,0,0,5,5401.68,0,0,0,0,0,0,0,1,210.23
1550,buzen,0,1,1,0,16,2,2103.64,0,0,0,0,0,0,0,1,177.36
1550,chikugo,0,1,1,0,16,4,1275.43,0,0,0,0,0,0,0,1,136.77
1550,chikuzen,0,1,1,0,17,4,2492.58,0,0,0,0,0,0,0,1,162.61
1550,dewa,0,1,1,0,3,2,18401.59,1,0,0,0,0,0,0,0,190.97
1550,ecchu,0,1,0,0,22,5,4246.09,0,0,1,0,0,0,0,0,325.31
1550,echigo,0,1,1,0,3,5,11515.81,0,0,1,0,0,0,0,0,242.35
1550,echizen,0,0,0,0,43,5,3298.5,0,0,1,0,0,0,0,0,273.09
1550,harima,0,1,1,0,7,6,4211.55,0,0,0,0,0,0,1,0,187.01
1550,hida,0,1,0,0,29,5,4195.8,1,0,0,0,0,0,0,0,385.48
1550,higo,1,1,1,0,0,4,7324.94,0,0,0,0,0,0,0,1,211.91
1550,hitachi,1,1,1,0,0,3,5562.37,0,1,0,0,0,0,0,0,72.34
1550,hizen,0,0,0,0,2,2,4760.32,0,0,0,0,0,0,0,1,167.53
1550,houki,0,1,0,0,10,5,2036.37,0,0,0,0,0,1,0,0,213.27
1550,hyuuga,0,1,1,1,1,4,8227.16,0,0,0,0,0,0,0,1,252.52
1550,iga,0,1,0,0,48,4,885.44,0,1,0,0,0,0,0,0,171.69
1550,inaba,0,0,0,0,9,4,1432.43,0,0,0,0,0,1,0,0,270.71
1550,ise,0,1,1,0,41,7,3506.41,0,1,0,0,0,0,0,0,201.76
1550,iwami,0,1,0,0,6,5,3760.11,0,0,0,0,0,1,0,0,217.38
1550,iyo,0,1,1,0,4,3,5461.32,0,0,0,0,1,0,0,0,316.54
1550,izu,0,0,0,0,57,2,1470.43,0,1,0,0,0,0,0,0,260.25
1550,izumi,0,1,1,0,4,3,738.87,0,0,0,1,0,0,0,0,131.45
1550,izumo,0,1,0,0,7,3,2687.53,0,0,0,0,0,1,0,0,155.56
1550,kaga,0,0,0,0,18,4,2171.04,0,0,1,0,0,0,0,0,248.98
1550,kai,0,1,0,0,9,4,4471.08,0,1,0,0,0,0,0,0,394.21
1550,kawachi,0,1,1,0,8,5,405.67,0,0,0,1,0,0,0,0,87.56
1550,kazusa,0,0,0,0,33,2,2583.24,0,1,0,0,0,0,0,0,44.8
1550,kii,0,0,0,0,29,4,5712.59,0,0,0,0,1,0,0,0,254.03
1550,kouzuke,0,1,1,0,19,6,6395.51,1,0,0,0,0,0,0,0,257.99
1550,mikawa,1,1,1,1,0,4,3370.87,0,1,0,0,0,0,0,0,153.71
1550,mimasaka,0,1,0,0,14,5,2570.88,0,0,0,0,0,0,1,0,217.15
1550,mino,0,1,1,0,3,7,7914.92,1,0,0,0,0,0,0,0,279.26
1550,musashi,0,1,0,0,3,5,5933.03,0,1,0,0,0,0,0,0,123.41
1550,mutsu,1,1,1,0,0,5,48432.08,1,0,0,0,0,0,0,0,183.43
1550,nagato,0,0,0,0,80,2,2372,0,0,0,0,0,0,1,0,173.88
1550,noto,0,0,0,0,84,2,2063.37,0,0,1,0,0,0,0,0,110.32
1550,osumi,0,1,1,1,1,2,3834.17,0,0,0,0,0,0,0,1,210.86
1550,oumi,0,1,1,0,12,7,3909.26,1,0,0,0,0,0,0,0,168.49
1550,owari,0,1,1,1,1,3,1751.16,0,1,0,0,0,0,0,0,29.4
1550,sagami,0,0,0,0,15,4,2002.77,0,1,0,0,0,0,0,0,184.31
1550,sanuki,0,0,0,0,10,2,1652.96,0,0,0,0,1,0,0,0,167.94
1550,satsuma,0,1,1,0,8,3,3539.38,0,0,0,0,0,0,0,1,154.55
1550,settsu,0,1,1,1,1,5,1380.59,0,0,0,1,0,0,0,0,131.81
1550,shima,0,0,0,0,84,1,343.43,0,1,0,0,0,0,0,0,100.57
1550,shimotsuke,0,1,1,1,1,4,6291.09,1,0,0,0,0,0,0,0,179.99
1550,shimousa,0,1,1,0,12,5,2833.68,0,1,0,0,0,0,0,0,15.3
1550,shinano,1,1,0,1,0,10,12083.18,1,0,0,0,0,0,0,0,350.72
1550,suo,0,1,1,0,80,3,3549.75,0,0,0,0,0,0,1,0,196.93
1550,suruga,0,1,0,0,5,5,3348.18,0,1,0,0,0,0,0,0,333.95
1550,tajima,0,0,0,0,46,4,2334.59,0,0,0,0,0,1,0,0,276.47
1550,tanba,0,1,1,0,4,7,2805.21,0,0,0,0,0,1,0,0,209.63
1550,tango,0,0,0,0,33,3,1352.15,0,0,0,0,0,1,0,0,201.56
1550,tosa,0,0,0,1,1,2,7174.71,0,0,0,0,1,0,0,0,319.07
1550,toutoumi,0,1,1,0,3,3,2979.13,0,1,0,0,0,0,0,0,235.65
1550,wakasa,0,0,0,0,24,4,904.47,0,0,1,0,0,0,0,0,276.13
1550,yamashiro,1,1,1,0,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
1550,yamato,0,1,1,0,4,5,3679.69,0,0,0,1,0,0,0,0,305.85
1551,aki,1,1,1,1,0,3,4313.56,0,0,0,0,0,0,1,0,229.41
1551,awa1,0,0,0,0,17,1,686.77,0,1,0,0,0,0,0,0,104.67
1551,awa2,0,0,0,0,85,3,4132.61,0,0,0,0,1,0,0,0,337.25
1551,bicchu,0,0,0,0,12,4,2638.75,0,0,0,0,0,0,1,0,184.23
1551,bingo,0,1,1,0,2,5,3715.59,0,0,0,0,0,0,1,0,166.73
1551,bizen,0,0,0,0,2,3,1820.08,0,0,0,0,0,0,1,0,145.03
1551,bungo,0,1,1,1,1,5,5401.68,0,0,0,0,0,0,0,1,210.23
1551,buzen,0,1,1,0,17,2,2103.64,0,0,0,0,0,0,0,1,177.36
1551,chikugo,0,1,1,0,17,4,1275.43,0,0,0,0,0,0,0,1,136.77
1551,chikuzen,1,1,1,0,0,4,2492.58,0,0,0,0,0,0,0,1,162.61
1551,dewa,0,1,1,0,4,2,18401.59,1,0,0,0,0,0,0,0,190.97
1551,ecchu,0,1,1,0,23,5,4246.09,0,0,1,0,0,0,0,0,325.31
1551,echigo,1,1,1,0,0,5,11515.81,0,0,1,0,0,0,0,0,242.35
1551,echizen,0,1,1,0,44,5,3298.5,0,0,1,0,0,0,0,0,273.09
1551,harima,0,0,0,0,8,6,4211.55,0,0,0,0,0,0,1,0,187.01
1551,hida,0,1,0,0,30,5,4195.8,1,0,0,0,0,0,0,0,385.48
1551,higo,0,1,1,1,1,4,7324.94,0,0,0,0,0,0,0,1,211.91
1551,hitachi,0,1,1,1,1,3,5562.37,0,1,0,0,0,0,0,0,72.34
1551,hizen,1,1,1,0,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1551,houki,0,0,0,0,11,5,2036.37,0,0,0,0,0,1,0,0,213.27
1551,hyuuga,1,1,1,0,0,4,8227.16,0,0,0,0,0,0,0,1,252.52
1551,iga,0,1,0,0,49,4,885.44,0,1,0,0,0,0,0,0,171.69
1551,inaba,0,0,0,0,10,4,1432.43,0,0,0,0,0,1,0,0,270.71
1551,ise,0,1,1,0,42,7,3506.41,0,1,0,0,0,0,0,0,201.76
1551,iwami,0,1,0,0,7,5,3760.11,0,0,0,0,0,1,0,0,217.38
1551,iyo,0,0,0,0,5,3,5461.32,0,0,0,0,1,0,0,0,316.54
1551,izu,0,0,0,0,58,2,1470.43,0,1,0,0,0,0,0,0,260.25
1551,izumi,0,0,0,0,5,3,738.87,0,0,0,1,0,0,0,0,131.45
1551,izumo,0,0,0,0,8,3,2687.53,0,0,0,0,0,1,0,0,155.56
1551,kaga,0,1,1,0,19,4,2171.04,0,0,1,0,0,0,0,0,248.98
1551,kai,0,1,0,0,10,4,4471.08,0,1,0,0,0,0,0,0,394.21
1551,kawachi,0,1,1,0,9,5,405.67,0,0,0,1,0,0,0,0,87.56
1551,kazusa,0,0,0,0,34,2,2583.24,0,1,0,0,0,0,0,0,44.8
1551,kii,0,0,0,0,30,4,5712.59,0,0,0,0,1,0,0,0,254.03
1551,kouzuke,0,1,1,0,20,6,6395.51,1,0,0,0,0,0,0,0,257.99
1551,mikawa,0,1,1,1,1,4,3370.87,0,1,0,0,0,0,0,0,153.71
1551,mimasaka,0,0,0,0,15,5,2570.88,0,0,0,0,0,0,1,0,217.15
1551,mino,0,1,1,0,4,7,7914.92,1,0,0,0,0,0,0,0,279.26
1551,musashi,0,1,0,0,4,5,5933.03,0,1,0,0,0,0,0,0,123.41
1551,mutsu,0,1,1,1,1,5,48432.08,1,0,0,0,0,0,0,0,183.43
1551,nagato,0,1,1,0,81,2,2372,0,0,0,0,0,0,1,0,173.88
1551,noto,1,0,0,0,0,2,2063.37,0,0,1,0,0,0,0,0,110.32
1551,osumi,0,1,1,0,2,2,3834.17,0,0,0,0,0,0,0,1,210.86
1551,oumi,1,1,1,0,0,7,3909.26,1,0,0,0,0,0,0,0,168.49
1551,owari,1,1,1,0,0,3,1751.16,0,1,0,0,0,0,0,0,29.4
1551,sagami,0,0,0,0,16,4,2002.77,0,1,0,0,0,0,0,0,184.31
1551,sanuki,0,0,0,0,11,2,1652.96,0,0,0,0,1,0,0,0,167.94
1551,satsuma,0,1,1,0,9,3,3539.38,0,0,0,0,0,0,0,1,154.55
1551,settsu,0,1,1,0,2,5,1380.59,0,0,0,1,0,0,0,0,131.81
1551,shima,0,0,0,0,85,1,343.43,0,1,0,0,0,0,0,0,100.57
1551,shimotsuke,0,1,1,0,2,4,6291.09,1,0,0,0,0,0,0,0,179.99
1551,shimousa,0,1,1,0,13,5,2833.68,0,1,0,0,0,0,0,0,15.3
1551,shinano,1,1,1,1,0,10,12083.18,1,0,0,0,0,0,0,0,350.72
1551,suo,1,1,1,0,0,3,3549.75,0,0,0,0,0,0,1,0,196.93
1551,suruga,0,1,0,0,6,5,3348.18,0,1,0,0,0,0,0,0,333.95
1551,tajima,0,0,0,0,47,4,2334.59,0,0,0,0,0,1,0,0,276.47
1551,tanba,0,1,1,0,5,7,2805.21,0,0,0,0,0,1,0,0,209.63
1551,tango,0,0,0,0,34,3,1352.15,0,0,0,0,0,1,0,0,201.56
1551,tosa,0,0,0,0,2,2,7174.71,0,0,0,0,1,0,0,0,319.07
1551,toutoumi,0,1,1,0,4,3,2979.13,0,1,0,0,0,0,0,0,235.65
1551,wakasa,0,1,1,0,25,4,904.47,0,0,1,0,0,0,0,0,276.13
1551,yamashiro,1,1,1,1,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
1551,yamato,0,1,1,0,5,5,3679.69,0,0,0,1,0,0,0,0,305.85
1552,aki,1,1,1,1,0,3,4313.56,0,0,0,0,0,0,1,0,229.41
1552,awa1,0,1,1,0,18,1,686.77,0,1,0,0,0,0,0,0,104.67
1552,awa2,0,0,0,0,86,3,4132.61,0,0,0,0,1,0,0,0,337.25
1552,bicchu,0,1,1,0,13,4,2638.75,0,0,0,0,0,0,1,0,184.23
1552,bingo,1,1,1,0,0,5,3715.59,0,0,0,0,0,0,1,0,166.73
1552,bizen,0,0,0,0,3,3,1820.08,0,0,0,0,0,0,1,0,145.03
1552,bungo,0,1,1,0,2,5,5401.68,0,0,0,0,0,0,0,1,210.23
1552,buzen,0,1,1,0,18,2,2103.64,0,0,0,0,0,0,0,1,177.36
1552,chikugo,0,1,1,0,18,4,1275.43,0,0,0,0,0,0,0,1,136.77
1552,chikuzen,0,1,1,1,1,4,2492.58,0,0,0,0,0,0,0,1,162.61
1552,dewa,0,1,0,0,5,2,18401.59,1,0,0,0,0,0,0,0,190.97
1552,ecchu,0,1,1,0,24,5,4246.09,0,0,1,0,0,0,0,0,325.31
1552,echigo,0,1,1,1,1,5,11515.81,0,0,1,0,0,0,0,0,242.35
1552,echizen,0,1,1,0,45,5,3298.5,0,0,1,0,0,0,0,0,273.09
1552,harima,0,1,0,0,9,6,4211.55,0,0,0,0,0,0,1,0,187.01
1552,hida,0,1,1,0,31,5,4195.8,1,0,0,0,0,0,0,0,385.48
1552,higo,0,1,0,0,2,4,7324.94,0,0,0,0,0,0,0,1,211.91
1552,hitachi,0,0,0,0,2,3,5562.37,0,1,0,0,0,0,0,0,72.34
1552,hizen,0,1,1,1,1,2,4760.32,0,0,0,0,0,0,0,1,167.53
1552,houki,0,1,0,0,12,5,2036.37,0,0,0,0,0,1,0,0,213.27
1552,hyuuga,0,0,0,1,1,4,8227.16,0,0,0,0,0,0,0,1,252.52
1552,iga,0,1,0,0,50,4,885.44,0,1,0,0,0,0,0,0,171.69
1552,inaba,0,0,0,0,11,4,1432.43,0,0,0,0,0,1,0,0,270.71
1552,ise,0,1,1,0,43,7,3506.41,0,1,0,0,0,0,0,0,201.76
1552,iwami,0,1,0,0,8,5,3760.11,0,0,0,0,0,1,0,0,217.38
1552,iyo,0,0,0,0,6,3,5461.32,0,0,0,0,1,0,0,0,316.54
1552,izu,0,0,0,0,59,2,1470.43,0,1,0,0,0,0,0,0,260.25
1552,izumi,0,0,0,0,6,3,738.87,0,0,0,1,0,0,0,0,131.45
1552,izumo,0,1,0,0,9,3,2687.53,0,0,0,0,0,1,0,0,155.56
1552,kaga,0,1,1,0,20,4,2171.04,0,0,1,0,0,0,0,0,248.98
1552,kai,0,1,0,0,11,4,4471.08,0,1,0,0,0,0,0,0,394.21
1552,kawachi,0,1,1,0,10,5,405.67,0,0,0,1,0,0,0,0,87.56
1552,kazusa,1,0,0,0,0,2,2583.24,0,1,0,0,0,0,0,0,44.8
1552,kii,0,0,0,0,31,4,5712.59,0,0,0,0,1,0,0,0,254.03
1552,kouzuke,1,1,1,0,0,6,6395.51,1,0,0,0,0,0,0,0,257.99
1552,mikawa,0,1,1,0,2,4,3370.87,0,1,0,0,0,0,0,0,153.71
1552,mimasaka,0,0,0,0,16,5,2570.88,0,0,0,0,0,0,1,0,217.15
1552,mino,1,1,1,0,0,7,7914.92,1,0,0,0,0,0,0,0,279.26
1552,musashi,0,1,0,0,5,5,5933.03,0,1,0,0,0,0,0,0,123.41
1552,mutsu,0,1,0,0,2,5,48432.08,1,0,0,0,0,0,0,0,183.43
1552,nagato,0,1,1,0,82,2,2372,0,0,0,0,0,0,1,0,173.88
1552,noto,0,0,0,1,1,2,2063.37,0,0,1,0,0,0,0,0,110.32
1552,osumi,0,1,1,0,3,2,3834.17,0,0,0,0,0,0,0,1,210.86
1552,oumi,1,1,1,1,0,7,3909.26,1,0,0,0,0,0,0,0,168.49
1552,owari,1,0,0,1,0,3,1751.16,0,1,0,0,0,0,0,0,29.4
